10145305,"GAP Boys Stripe Logo Polo T-shirt","GAP","Boys",1299.00,1123.45,"\N"
10145079,"GAP Boy's Denim Shirt","GAP","Boys",1149.00,969.42,"\N"
10148983,"Indian Terrain Men Beige & Brown Kruger Skinny Fit Printed Smart Casual Chinos","Indian Terrain","Men",1034.00,937.25," Brown"
10146537,"KLEIO Peach-Coloured Solid Sling Bag","KLEIO","Women",1147.00,962.25," Red"
10145343,"GAP Girls Logo Flippy Sequin Long Sleeve T-Shirt","GAP","Girls",899.00,756.63,"\N"
10148859,"Indian Terrain Men Brown Brooklyn Slim Fit Solid Regular Trousers","Indian Terrain","Men",1919.00,1714.11," Brown"
10138045,"Libas Women Blue Self-Striped Asymmetric Hemline A-Line Kurta","Libas","Women",679.00,602.05,"Blue"
10144783,"FOSH Women Red Sheath Dress","FOSH","Women",799.00,757.42," Red"
10138947,"Indian Terrain Boys White Regular Fit Solid Casual Shirt","Indian Terrain","Boys",629.00,596.44," White"
10138585,"Indian Terrain Boys Blue & Red Regular Fit Checked Casual Shirt","Indian Terrain","Boys",584.00,520.78,"Blue"
10144141,"Chkokko Men Mustard Yelow Solid V-Neck T-shirt","Chkokko","Men",464.00,388.60," Mustard"
10148873,"Indian Terrain Men Navy Blue Brooklyn Slim Fit Self-Design Trousers","Indian Terrain","Men",1839.00,1750.47,"Blue"
10136423,"Indian Terrain Boys Red Regular Fit Checked Casual Shirt","Indian Terrain","Boys",584.00,522.57," Red"
10148021,"Indian Terrain Men Cream-Coloured Solid Henley Neck T-shirt","Indian Terrain","Men",679.00,570.25," Red"
10151417,"Indian Terrain Men Green & Yellow Slim Fit Checked Casual Shirt","Indian Terrain","Men",944.00,808.12," Green"
10137291,"Puma Unisex Grey Turin II SoftFoam+ Sneakers","Puma","Unisex",2399.00,2001.54," Grey"
10136059,"Indian Terrain Boys Yellow Printed Sweatshirt","Indian Terrain","Boys",584.00,526.72," Yellow"
10147865,"Indian Terrain Men Navy Blue & Off-White Striped Polo Collar T-shirt","Indian Terrain","Men",764.00,658.88,"Blue"
10137899,"Cortina Green Printed Single Window Curtain","Cortina","Unisex",902.00,841.47," Green"
10147725,"Indian Terrain Men Pink Printed Round Neck T-shirt","Indian Terrain","Men",449.00,384.87," Pink"
10149151,"Indian Terrain Men Charcoal Grey Brooklyn Slim Fit Solid Regular Trousers","Indian Terrain","Men",1349.00,1129.02," Grey"
1014828,"Freehand White Printed Slim Fit Casual Shirt","Freehand","Men",949.00,814.48," White"
1013848,"Ed Hardy Grey Printed Jacket","Ed Hardy","Men",2649.00,2254.72," Grey"
10147301,"Indian Terrain Men Black Striped Polo Collar T-shirt","Indian Terrain","Men",674.00,639.28," Black"
10147263,"Indian Terrain Men Brown Printed Regular Fit Chino Shorts","Indian Terrain","Men",674.00,600.47," Brown"
10148271,"Indian Terrain Men Navy Blue Brooklyn Slim Fit Self Design Regular Trousers","Indian Terrain","Men",1099.00,1044.18,"Blue"
10151355,"Indian Terrain Men Maroon Regular Fit Checked Smart Casual Shirt","Indian Terrain","Men",1079.00,1009.80," Maroon"
10151983,"Indian Terrain Men Red & Navy Blue Slim Fit Checked Casual Shirt","Indian Terrain","Men",944.00,844.56,"Blue"
10145325,"GAP Girl Graphic Long Sleeve T-Shirt","GAP","Girls",1999.00,1737.92,"\N"
10138641,"Indian Terrain Boys Red & Blue Regular Fit Checked Casual Shirt","Indian Terrain","Boys",559.00,473.85,"Blue"
10138139,"Libas Women Yellow & Pink Printed Kurta with Trousers","Libas","Women",959.00,890.45," Yellow"
10144967,"GAP Boys Poplin Plaid Long Sleeve Shirt","GAP","Boys",1149.00,1080.83,"\N"
10138435,"Indian Terrain Boys Green Checked Cotton Regular Fit Casual Shirt","Indian Terrain","Boys",519.00,488.81," Green"
10138277,"Indian Terrain Boys Orange Regular Fit Solid Casual Shirt","Indian Terrain","Boys",674.00,600.58," Orange"
10146841,"Indian Terrain Men Blue Brooklyn Slim Fit Mid-Rise Clean Look Jeans","Indian Terrain","Men",1259.00,1161.96,"Blue"
10148803,"Indian Terrain Men Navy Blue Urban Tapered Fit Solid Smart Casual Chinos","Indian Terrain","Men",1959.00,1758.68,"Blue"
10136787,"Mast & Harbour Women Grey Melange Solid Sweatshirt","Mast & Harbour","Women",524.00,437.75," Grey"
10150441,"Indian Terrain Men Off-White Brooklyn Slim Fit Solid Smart Casual Regular Trousers","Indian Terrain","Men",1759.00,1481.77," White"
10136417,"Indian Terrain Boys Grey Printed Regular Fit Chino Shorts","Indian Terrain","Boys",494.00,445.18," Grey"
10147243,"Indian Terrain Men Black Solid Henley Neck T-shirt","Indian Terrain","Men",639.00,591.11," Black"
10148617,"Indian Terrain Men Black Brooklyn Slim Fit Printed Smart Casual Chinos","Indian Terrain","Men",1034.00,878.65," Black"
10137405,"Aditi Wasan Women Black Solid Two Fold Leather Wallet","Aditi Wasan","Women",599.00,515.79," Black"
10136439,"Indian Terrain Boys Maroon & Yellow Colourblocked Sweater","Indian Terrain","Boys",674.00,589.76," Yellow"
10147219,"Indian Terrain Men Beige & Teal Green Printed Polo T-shirt","Indian Terrain","Men",679.00,623.27," Green"
10146811,"Indian Terrain Men Blue Brooklyn Fit Mid-Rise Clean Look Stretchable Jeans","Indian Terrain","Men",1034.00,891.47,"Blue"
10149055,"Indian Terrain Men Beige Brooklyn Slim Fit Solid Chinos","Indian Terrain","Men",1999.00,1813.14," Beige"
10138501,"Indian Terrain Boys Blue Regular Fit Solid Corduroy Casual Shirt","Indian Terrain","Boys",674.00,564.28,"Blue"
10138397,"Indian Terrain Boys Navy Blue & White Regular Fit Checked Casual Shirt","Indian Terrain","Boys",519.00,461.16,"Blue"
10146787,"Indian Terrain Men Blue Brooklyn Slim Fit Low-Rise Clean Look Stretchable Jeans","Indian Terrain","Men",1124.00,1044.88,"Blue"
10148991,"Indian Terrain Men Olive Green Brooklyn Slim Fit Solid Chinos","Indian Terrain","Men",1999.00,1807.50," Green"
10151941,"Indian Terrain Men Green & Black Slim Fit Checked Smart Casual Shirt","Indian Terrain","Men",944.00,846.56," Green"
10136171,"Indian Terrain Boys Khaki Regular Fit Self Design Trousers","Indian Terrain","Boys",674.00,618.10," Khaki"
1013891,"Ed Hardy Grey Printed Sweater","Ed Hardy","Men",1649.00,1510.89," Grey"
10137297,"Puma Women Black NRGY Asteroid Running Shoes","Puma","Women",2999.00,2667.84," Black"
10147321,"Indian Terrain Men Navy Blue Striped Round Neck T-shirt","Indian Terrain","Men",629.00,564.05,"Blue"
10144061,"Chkokko Women Grey Melange Solid Round Neck Running T-shirt","Chkokko","Women",557.00,502.51," Grey"
10144363,"Roadster Women Purple & White Printed Round Neck T-shirt","Roadster","Women",274.00,257.38," White"
10147079,"Indian Terrain Men Navy Blue Solid Polo Collar T-shirt","Indian Terrain","Men",674.00,621.34,"Blue"
10144517,"HIGHLANDER Men Black & White Striped Polo Collar T-shirt","HIGHLANDER","Men",699.00,609.50," Black"
10147501,"Indian Terrain Men Red Striped Polo Collar T-shirt","Indian Terrain","Men",599.00,503.75," Red"
10150745,"Indian Terrain Men Beige Brooklyn Slim Fit Solid Smart Casual Regular Trousers","Indian Terrain","Men",1759.00,1583.48," Beige"
10139165,"Nike Sportswear Men Black Solid AS M NSW CE TRK SUIT WVN BASIC Loose Fit Tracksuit","Nike","Men",2921.00,2481.88," Black"
10136403,"Indian Terrain Boys Blue & Grey Checked Regular Trousers","Indian Terrain","Boys",1399.00,1175.28,"Blue"
10151879,"Indian Terrain Men Burgundy & Red Slim Fit Striped Smart Casual Shirt","Indian Terrain","Men",989.00,911.75," Red"
10137981,"KazarMax Women White & Pink Printed Slip-On Sneakers","KazarMax","Women",1124.00,946.11," White"
10137287,"Puma Unisex Navy Blue Turin II Sneakers","Puma","Unisex",2159.00,2054.17,"Blue"
10139021,"OOMPH Gold-Toned Circular Studs","OOMPH","Women",418.00,379.27," Gold"
10151989,"Indian Terrain Men Green & White Slim Fit Checked Casual Shirt","Indian Terrain","Men",1034.00,921.66," Green"
10136153,"Indian Terrain Boys Blue Regular Fit Checked Casual Shirt","Indian Terrain","Boys",584.00,533.73,"Blue"
10138623,"Indian Terrain Boys Red Regular Fit Checked Casual Shirt","Indian Terrain","Boys",629.00,591.99," Red"
10143745,"Chkokko Men Maroon Solid Henley Neck T-shirt","Chkokko","Men",464.00,428.16," Maroon"
10143875,"Chkokko Men Black Solid Round Neck Training T-shirt","Chkokko","Men",563.00,485.39," Black"
10136755,"Mast & Harbour Women Navy Blue & White Striped Hooded Sweatshirt","Mast & Harbour","Women",599.00,550.65,"Blue"
10143927,"Chkokko Men Blue Solid Round Neck T-shirt","Chkokko","Men",464.00,392.51,"Blue"
10137141,"Puma Women Black Escaper Core Running Shoes","Puma","Women",2974.00,2558.00," Black"
10147333,"Indian Terrain Men White & Blue Striped Polo Collar T-shirt","Indian Terrain","Men",599.00,526.96,"Blue"
10146501,"KLEIO Green Solid Sling Bag","KLEIO","Women",671.00,632.95," Green"
10136023,"Indian Terrain Boys Blue Regular Fit Checked Chinos","Indian Terrain","Boys",674.00,630.34,"Blue"
10151671,"Indian Terrain Men White & Red Slim Fit Checked Smart Casual Shirt","Indian Terrain","Men",989.00,894.88," Red"
10149997,"Indian Terrain Men Brown Kansas Straight Fit Solid Regular Smart Casual Trousers","Indian Terrain","Men",1149.00,1054.59," Brown"
10136987,"Puma Unisex Black Turin II Sneakers","Puma","Unisex",2399.00,2136.96," Black"
10136659,"Mast & Harbour Men Burgundy & Off White Solid Hooded Sweatshirt","Mast & Harbour","Men",1299.00,1127.68," White"
10144293,"Roadster Women Black & Yellow Colourblocked Round Neck T-shirt","Roadster","Women",699.00,643.53," Yellow"
10137403,"Aditi Wasan Unisex Black Solid Leather Card Holder","Aditi Wasan","Unisex",505.00,471.30," Black"
10148631,"Indian Terrain Men Khaki Kruger Skinny Fit Printed Smart Casual Chinos","Indian Terrain","Men",1034.00,922.74," Khaki"
10151569,"Indian Terrain Men Multicoloured Chiseled Slim Fit Checked Smart Casual Shirt","Indian Terrain","Men",989.00,826.01," Red"
10147395,"Indian Terrain Men Grey Melange & Black Printed Round Neck T-shirt","Indian Terrain","Men",472.00,401.75," Black"
10136097,"Indian Terrain Boys Navy Blue Regular Fit Solid Regular Trousers","Indian Terrain","Boys",539.00,451.15,"Blue"
10137817,"Free Authority Men Blue Game Of Thrones Printed Round Neck T-Shirt","Free Authority","Men",549.00,474.45,"Blue"
10145003,"GAP Boy's Oxford Button-Down Shirt","GAP","Boys",749.00,693.24,"\N"
10149309,"Indian Terrain Men Brown Brooklyn Slim Fit Self-Checked Smart Casual Trousers","Indian Terrain","Men",1559.00,1456.26," Brown"
10146507,"KLEIO Red Solid Sling Bag","KLEIO","Women",1147.00,994.41," Red"
10147361,"Indian Terrain Men Red & White Striped Polo T-shirt","Indian Terrain","Men",719.00,624.21," Red"
10142805,"MANGO Women Navy Blue Washed Denim Jacket","MANGO","Women",2333.00,2187.91,"Blue"
10149331,"Indian Terrain Men Beige Brooklyn Slim Fit Self Design Chinos","Indian Terrain","Men",1919.00,1784.31," Beige"
10138375,"Indian Terrain Boys Red & Black Regular Fit Printed Casual Shirt","Indian Terrain","Boys",584.00,540.09," Red"
10145895,"Duke Men Blue Striped Mandarin Collar T-shirt","Duke","Men",507.00,469.00,"Blue"
10146223,"OddCroft White & Brown Photo Frame","OddCroft","Unisex",640.00,546.22," White"
10138143,"Libas Women Mustard Yellow Solid Straight Kurta","Libas","Women",499.00,433.29," Yellow"
10147011,"Indian Terrain Men Olive Green Solid Polo Collar T-shirt","Indian Terrain","Men",674.00,628.48," Green"
10147827,"Indian Terrain Men Green & Grey Printed Polo Collar T-shirt","Indian Terrain","Men",764.00,678.77," Green"
10151473,"Indian Terrain Men White & Navy Blue Slim Fit Checked Smart Casual Shirt","Indian Terrain","Men",944.00,812.58,"Blue"
10142849,"MANGO Women Rust Red & Blue Printed Accordion Pleats A-line Skirt","MANGO","Women",3590.00,3073.80,"Blue"
10136335,"Indian Terrain Boys Olive Green Regular Fit Solid Trousers","Indian Terrain","Boys",674.00,591.29," Green"
10137169,"Puma Men Navy Blue Concave Pro IDP Running Shoes","Puma","Men",2149.00,2014.29,"Blue"
10138221,"Akiva Women White & Black Self Design Lightweight Pullover Sweater","Akiva","Women",1444.00,1237.85," Black"
10140259,"Molly & Michel Men White Solid Pathani Kurta","Molly & Michel","Men",857.00,813.20," White"
10144361,"Roadster Women Black Solid Round Neck T-shirt","Roadster","Women",699.00,607.76," Black"
10150147,"Indian Terrain Men Olive Green Self Design Kansas Regular Fit  Regular Trousers","Indian Terrain","Men",1149.00,967.95," Green"
10147175,"Indian Terrain Men Blue Self Design Polo Collar T-shirt","Indian Terrain","Men",674.00,624.17,"Blue"
10147147,"Indian Terrain Men Grey Melange & White Striped Henley Neck T-shirt","Indian Terrain","Men",584.00,516.72," White"
10138823,"Indian Terrain Boys Blue & Orange Regular Fit Checked Casual Shirt","Indian Terrain","Boys",584.00,517.90,"Blue"
10137275,"Puma Unisex Black Pacer Next Excel Core SoftFoam + Sneakers","Puma","Unisex",3849.00,3379.07," Black"
10145315,"GAP Boys Grey & Black Printed Logo Chest-Stripe Long Sleeve Polo T-Shirt","GAP","Boys",649.00,541.27," Black"
10137187,"Puma Unisex Black ST Runner v2 Leather Sneakers","Puma","Unisex",3249.00,3055.88," Black"
10138575,"Indian Terrain Boys Blue & Red Regular Fit Checked Casual Shirt","Indian Terrain","Boys",629.00,598.51,"Blue"
10145033,"GAP Girls Superdenim Jeggings with Fantastiflex","GAP","Girls",899.00,818.00,"\N"
10146497,"KLEIO Red Solid Sling Bag","KLEIO","Women",671.00,606.01," Red"
10147981,"Indian Terrain Men Off-White Solid Polo Collar T-shirt","Indian Terrain","Men",719.00,614.96," White"
10145255,"GAP Boys Graphic Long Sleeve T-shirt","GAP","Boys",699.00,603.88,"\N"
10149279,"Indian Terrain Men Brown Brooklyn Slim Fit Self Design Regular Trousers","Indian Terrain","Men",1099.00,917.73," Brown"
10137241,"Puma Men Black Solid NRGY Neko Skim Multi Running Shoes","Puma","Men",3249.00,2966.09," Black"
10138873,"Indian Terrain Boys White & Blue Regular Fit Colourblocked Casual Shirt","Indian Terrain","Boys",584.00,521.81,"Blue"
10138719,"Indian Terrain Boys Yellow Regular Fit Checked Casual Shirt","Indian Terrain","Boys",674.00,623.72," Yellow"
10136753,"Mast & Harbour Women Red Printed Sweatshirt","Mast & Harbour","Women",524.00,459.38," Red"
10148603,"Indian Terrain Men Blue Urban Comfort Tapered Fit Self Design Smart Casual Chinos","Indian Terrain","Men",1609.00,1478.79,"Blue"
10148383,"Indian Terrain Men Grey Brooklyn Slim Fit Printed Regular Smart Casual Trousers","Indian Terrain","Men",1034.00,917.53," Grey"
10147607,"Indian Terrain Men Navy Blue Self Striped Polo Collar T-shirt","Indian Terrain","Men",639.00,554.67,"Blue"
10136033,"Indian Terrain Boys Brown Regular Fit Solid Formal Trousers","Indian Terrain","Boys",599.00,502.29," Brown"
10136293,"Indian Terrain Boys Green Printed Sweatshirt","Indian Terrain","Boys",539.00,490.57," Green"
10137565,"Franco Leone Men Tan Brown Solid Formal Slip-Ons","Franco Leone","Men",1189.00,994.86," Brown"
10150651,"Indian Terrain Men Beige Brooklyn Slim Fit Self Design Regular Trousers","Indian Terrain","Men",1124.00,990.32," Beige"
10138825,"Indian Terrain Boys Green & Mustard Yellow Regular Fit Checked Casual Shirt","Indian Terrain","Boys",559.00,471.48," Green"
10140011,"Knotyy Men Pack of 2 Self Design Beanie","Knotyy","Men",599.00,527.22,"\N"
10139009,"OOMPH Women Gold-Toned Artificial Stone-Studded Anklet","OOMPH","Women",394.00,344.19," Gold"
10143799,"Chkokko Men Green Solid Round Neck T-shirt","Chkokko","Men",554.00,516.73," Green"
10137801,"Pipa Bella Women Sterling Silver Necklace","Pipa Bella","Women",831.00,779.81," Silver"
10137037,"Puma Men Green Manitoba IDP Running Shoes","Puma","Men",1899.00,1757.89," Green"
10145331,"GAP Girls Graphic Long Sleeve T-Shirt","GAP","Girls",699.00,642.62,"\N"
10149121,"Indian Terrain Men Charcoal Grey Urban Fit Self Design Regular Trousers","Indian Terrain","Men",1999.00,1740.81," Grey"
10137463,"Newport Women Black Solid Skinny Fit Jeggings","Newport","Women",1199.00,1033.21," Black"
10137969,"Force NXT Men Red & Blue Checked Assorted Pure Cotton Boxers MNAL-582","Force NXT","Men",449.00,425.02,"Blue"
10150555,"Indian Terrain Men Navy Blue Kansas Straight Fit Solid Chinos","Indian Terrain","Men",919.00,843.11,"Blue"
10144961,"GAP Girls Blue Girlfriend Jeans","GAP","Girls",1999.00,1740.01,"Blue"
10147393,"Indian Terrain Men Olive Green Striped Polo Collar T-shirt","Indian Terrain","Men",764.00,714.35," Green"
10148241,"Indian Terrain Men Red Striped Polo Collar T-shirt","Indian Terrain","Men",674.00,603.92," Red"
10148547,"Indian Terrain Men Blue Brooklyn Slim Fit Self Design Regular Trousers","Indian Terrain","Men",1609.00,1369.93,"Blue"
10138763,"Indian Terrain Boys Blue & Orange Regular Fit Checked Casual Shirt","Indian Terrain","Boys",629.00,547.09,"Blue"
10138493,"Indian Terrain Boys Black Regular Fit Solid Casual Shirt","Indian Terrain","Boys",584.00,488.36," Black"
10147991,"Indian Terrain Men White & Maroon Striped Polo Collar T-shirt","Indian Terrain","Men",674.00,604.24," White"
10145253,"GAP Boys Navy Blue Printed Round Neck T-shirt","GAP","Boys",1299.00,1142.73,"Blue"
10144987,"GAP Boys Logo Sweatshirt","GAP","Boys",1999.00,1840.06,"\N"
10145469,"Jewels Galaxy Sea Green Gold-Plated Stone-Studded Circular Drop Earrings","Jewels Galaxy","Women",630.00,582.65," Green"
10138361,"Indian Terrain Boys Blue Regular Fit Faded Hooded Casual Chambray Shirt","Indian Terrain","Boys",559.00,500.62,"Blue"
10138455,"Indian Terrain Boys Yellow & Red Regular Fit Checked Casual Shirt","Indian Terrain","Boys",674.00,635.39," Red"
10143855,"Chkokko Women Black Solid Round Neck T-shirt","Chkokko","Women",464.00,390.37," Black"
10148343,"Indian Terrain Men Blue Brooklyn Fit Printed Regular Smart Casual Trousers","Indian Terrain","Men",1124.00,1009.77,"Blue"
10138913,"Indian Terrain Boys Yellow & Blue Regular Fit Checked Casual Reversible Shirt","Indian Terrain","Boys",719.00,632.49,"Blue"
10138269,"Indian Terrain Boys Red Regular Fit Solid Casual Shirt","Indian Terrain","Boys",674.00,609.94," Red"
10139537,"Jewels Galaxy Navy Blue Silver-Plated Stone-Studded Bangle-Style Bracelet","Jewels Galaxy","Women",468.00,398.04,"Blue"
10143873,"Chkokko Men Navy Blue Solid Round Neck T-shirt","Chkokko","Men",554.00,499.92,"Blue"
10148727,"Indian Terrain Men Teal Blue Brooklyn Slim Fit Checked Chinos","Indian Terrain","Men",1749.00,1586.35,"Blue"
10145449,"Jewels Galaxy Pink & Mauve Copper-Plated Beaded Tasselled Contemporary Drop Earrings","Jewels Galaxy","Women",1155.00,967.22," Pink"
10136563,"Indian Terrain Boys Blue Regular Fit Mid-Rise Clean Look Stretchable Jeans","Indian Terrain","Boys",1599.00,1494.88,"Blue"
10136639,"Franco Leone Men Black Textured Slip-On","Franco Leone","Men",2519.00,2152.28," Red"
10145301,"GAP Boys Logo Raglan T-shirt","GAP","Boys",1299.00,1117.72,"\N"
10137713,"Pipa Bella Women Gold-Toned & Blue Brass Gold-Plated Cuff Bracelet","Pipa Bella","Women",795.00,664.40,"Blue"
10144977,"GAP Boys Graphic Crew Sweatshirt","GAP","Boys",749.00,701.46,"\N"
10148777,"Indian Terrain Men Beige Brooklyn Slim Fit Solid Chinos","Indian Terrain","Men",1679.00,1474.40," Beige"
10150581,"Indian Terrain Men Black Kansas Regular Fit Solid Regular Trousers","Indian Terrain","Men",1839.00,1747.92," Black"
10148377,"Indian Terrain Men Beige Brooklyn Slim Fit Checked Regular Trousers","Indian Terrain","Men",1214.00,1064.75," Beige"
10140281,"Molly & Michel Men Black Solid Straight Kurta","Molly & Michel","Men",779.00,703.20," Black"
10148077,"Indian Terrain Men White & Blue Striped Polo T-shirt","Indian Terrain","Men",674.00,598.22,"Blue"
10148385,"Indian Terrain Men Khaki Brooklyn Slim Fit Self-Design Smart Casual Trousers","Indian Terrain","Men",1099.00,976.30," Khaki"
1013904,"Ed Hardy Charcoal Grey Printed Hooded Sweatshirt","Ed Hardy","Men",1899.00,1615.62," Grey"
10147727,"Indian Terrain Men Red Striped Round Neck T-shirt","Indian Terrain","Men",584.00,507.35," Red"
10148863,"Indian Terrain Men Rust Brown Brooklyn Slim Fit Self Design Regular Trousers","Indian Terrain","Men",1099.00,1037.85," Brown"
10136031,"Indian Terrain Boys Grey Regular Fit Solid Chinos","Indian Terrain","Boys",649.00,541.12," Grey"
10137235,"Puma Unisex Navy Blue ST Runner v2 Full Sneakers","Puma","Unisex",2749.00,2475.77,"Blue"
10137687,"Pipa Bella Women Gold-Plated & Enamelled Heart-Shaped Necklace","Pipa Bella","Women",1124.00,1035.66," Gold"
10146839,"Indian Terrain Men Blue Brooklyn Slim Fit Mid-Rise Clean Look Stretchable Jeans","Indian Terrain","Men",1214.00,1045.00,"Blue"
10147875,"Indian Terrain Men Navy Blue Solid Polo Collar T-shirt","Indian Terrain","Men",674.00,587.03,"Blue"
10137205,"Puma Men Grey & White Pacer Next Excel VariKnit Sneakers","Puma","Men",3574.00,3153.62," White"
10137133,"Puma Men Black Progression Pro IDP Running Shoes","Puma","Men",1999.00,1667.85," Black"
10137129,"Puma Unisex Black NRGY Star Slip-On Walking Shoes","Puma","Unisex",3574.00,3212.66," Black"
10149429,"Indian Terrain Men Green & Black Brooklyn Slim Fit Checked Regular Trousers","Indian Terrain","Men",1679.00,1431.56," Green"
10138565,"Indian Terrain Boys Blue & White Regular Fit Printed Casual Shirt","Indian Terrain","Boys",479.00,423.74,"Blue"
10147437,"Indian Terrain Men Black Printed Round Neck T-shirt","Indian Terrain","Men",449.00,383.15," Black"
10136201,"Indian Terrain Boys Black Regular Fit Self Design Trousers","Indian Terrain","Boys",599.00,507.84," Black"
10148337,"Indian Terrain Men Beige Brooklyn Brooklyn Slim Fit Solid Regular Trousers","Indian Terrain","Men",1349.00,1239.00," Beige"
10137997,"KazarMax Men Navy Blue Slip-On Walking Sneakers","KazarMax","Men",1149.00,1003.76,"Blue"
10145295,"GAP Girl Graphic Short Sleeve T-Shirt","GAP","Girls",1299.00,1194.88,"\N"
10136115,"Indian Terrain Boys Grey Printed Sweatshirt","Indian Terrain","Boys",674.00,580.10," Grey"
10148423,"Indian Terrain Men Grey Brooklyn Slim Fit Self Design Smart Casual Regular Trousers","Indian Terrain","Men",1209.00,1035.14," Grey"
10136651,"Mast & Harbour Men Blue Printed Sweatshirt","Mast & Harbour","Men",1299.00,1152.13,"Blue"
10151371,"Indian Terrain Men Navy Blue & White Slim Fit Printed Smart Casual Shirt","Indian Terrain","Men",899.00,753.87,"Blue"
10147441,"Indian Terrain Men Navy Blue Striped Round Neck T-shirt","Indian Terrain","Men",584.00,520.39,"Blue"
10136099,"Indian Terrain Boys Black Self Design Sweatshirt","Indian Terrain","Boys",472.00,435.98," Black"
10136401,"Indian Terrain Boys Grey Regular Fit Solid Formal Trousers","Indian Terrain","Boys",599.00,568.81," Grey"
10144063,"Chkokko Men Grey Solid Round Neck Training T-shirt","Chkokko","Men",466.00,439.11," Grey"
10148367,"Indian Terrain Men Grey Brooklyn Slim Fit Solid Regular Trousers","Indian Terrain","Men",1349.00,1163.01," Grey"
10137545,"Franco Leone Men Brown Solid Leather Formal Slip-Ons","Franco Leone","Men",1031.00,898.77," Brown"
10137185,"Puma Unisex Black Puma Turin II NL Sneakers","Puma","Unisex",2399.00,2187.10," Black"
10150181,"Indian Terrain Men Charcoal Grey Brooklyn Slim Fit Printed Regular Smart Casual Trousers","Indian Terrain","Men",1079.00,1006.24," Grey"
10147605,"Indian Terrain Men Cream-Coloured Solid Henley Neck T-shirt","Indian Terrain","Men",719.00,643.27," Red"
10138679,"Indian Terrain Boys Blue Striped Cotton Regular Fit Casual Shirt","Indian Terrain","Boys",629.00,589.72,"Blue"
10141843,"DOROTHY PERKINS Women Beige & Brown Snakeskin Printed Leather Open Toe Flats","DOROTHY PERKINS","Women",1196.00,1107.67," Brown"
10144003,"Chkokko Women Mustard Yellow Solid Hooded Sweatshirt","Chkokko","Women",547.00,502.89," Yellow"
10144289,"Roadster Women Red & Black Pure Cotton Printed Boxy Top","Roadster","Women",279.00,250.99," Red"
1014818,"Freehand Navy Printed Slim Fit Casual Shirt","Freehand","Men",899.00,757.18," Navy"
10147439,"Indian Terrain Men Navy Blue Solid Polo Collar T-shirt","Indian Terrain","Men",854.00,784.10,"Blue"
10145357,"GAP Boys Green Printed Round Neck T-shirt","GAP","Boys",899.00,825.42," Green"
10138423,"Indian Terrain Boys Orange Regular Fit Solid Casual Shirt","Indian Terrain","Boys",404.00,353.19," Orange"
10146245,"SOLES Women Black Embellished Open Toe Flats","SOLES","Women",980.00,829.77," Black"
10137359,"Puma Unisex Black Escaper Core SoftFoam + Sneakers","Puma","Unisex",2974.00,2827.63," Black"
10142249,"DOROTHY PERKINS Women Silver-Toned & Rose Gold-Toned Leather One Toe Flats","DOROTHY PERKINS","Women",1196.00,1001.02," Gold"
10149053,"Indian Terrain Men White Brooklyn Slim Fit Self Design Regular Trousers","Indian Terrain","Men",1099.00,1026.10," White"
10145445,"Jewels Galaxy Black Gold-Plated Stone-Studded Circular Drop Earrings","Jewels Galaxy","Women",630.00,579.97," Black"
10138555,"Indian Terrain Boys Blue & White Regular Fit Printed Casual Shirt","Indian Terrain","Boys",584.00,504.98,"Blue"
10149241,"Indian Terrain Men Rust Red Brooklyn Slim Fit Solid Chinos","Indian Terrain","Men",1399.00,1265.73," Red"
10136409,"Indian Terrain Boys Green Printed Sweatshirt","Indian Terrain","Boys",449.00,407.04," Green"
10146519,"KLEIO Green Solid Sling Bag","KLEIO","Women",671.00,602.51," Green"
10147731,"Indian Terrain Men Green Printed Polo Collar T-shirt","Indian Terrain","Men",719.00,644.56," Green"
10143559,"Calvin Klein Jeans Men Navy Blue Solid Backpack","Calvin Klein Jeans","Men",8449.00,7640.92,"Blue"
10145313,"GAP Boys Logo Short Sleeve Tshirt","GAP","Boys",1299.00,1168.42,"\N"
10138883,"Indian Terrain Boys Blue Chambray Regular Fit Striped Casual Shirt","Indian Terrain","Boys",584.00,527.12,"Blue"
10139015,"OOMPH Women Gold-Toned Artificial Stone-Studded Anklet","OOMPH","Women",431.00,371.42," Gold"
10145071,"GAP Girls Red & Black Checked Fit and Flare Dress","GAP","Girls",1249.00,1166.69," Red"
10144137,"Chkokko Women Navy Blue Solid Round Neck T-shirt","Chkokko","Women",464.00,394.96,"Blue"
10139225,"Nike Men Black Solid Regular Fit AS M NK Dri-FIT Running Track Pant","Nike","Men",1956.00,1707.91," Black"
10143941,"Chkokko Women Pink Solid Round Neck Running T-shirt","Chkokko","Women",557.00,472.90," Pink"
10147335,"Indian Terrain Men Khaki Printed Polo Collar T-shirt","Indian Terrain","Men",899.00,756.73," Khaki"
10148149,"Indian Terrain Men Red Striped Polo T-shirt","Indian Terrain","Men",559.00,524.95," Red"
10151393,"Indian Terrain Men Multicoloured Slim Fit Checked Smart Casual Shirt","Indian Terrain","Men",1034.00,961.47," Red"
10137701,"Pipa Bella Gold-Plated & White Circular Hoop Earrings","Pipa Bella","Women",879.00,834.17," White"
10147167,"Indian Terrain Men Brown & Orange Printed Polo Collar T-shirt","Indian Terrain","Men",764.00,656.26," Brown"
10138113,"Libas Women Blue & White Checked Straight Kurta","Libas","Women",573.00,480.13,"Blue"
